150,150,150,150,150,-3,0
150,150,150,150,150,-4,0
150,150,150,150,150,0,0
150,150,150,150,150,2,1
150,150,150,150,150,-2,0
150,150,150,150,150,-5,0
150,150,143.985856065793,150,150,-5,0
122.158803510074,130.143251143431,150,150,150,-2,0
114.502677493633,150,150,150,150,-3,0
150,150,150,150,150,-4,0
150,150,150,150,150,-3,1
150,150,150,150,150,-5,0
150,150,150,150,150,0,0
150,150,150,150,150,1,0
150,150,150,150,150,-2,0
150,150,150,150,150,-1,0
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,127.082754304124,132.000385183341,150,150,0,0
122.346770105103,87.970555837344,91.351742141256,142.301436712118,150,1,0
84.704417472130,51.002854663375,47.273515201858,62.193925815594,150,1,1
150,150,150,150,150,1,1
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,136.799720894501,150,150,150,0,0
95.092394862479,121.116197987447,150,150,150,0,0
82.523855235829,105.095171606056,150,150,150,0,0
69.903832862702,88.948284164100,150,150,150,0,0
57.247085240798,72.754553683769,150,150,150,-2,0
60.669730663026,111.121324972573,150,150,150,-3,0
150,150,150,150,150,-1,0
150,150,150,150,150,-1,0
150,150,150,150,150,-2,0
150,150,150,150,150,0,0
150,150,150,150,150,-2,0
150,150,126.116056922475,150,150,-1,0
150,150,76.410574113564,144.463925355545,150,-1,0
150,35.861009753452,45.650533278132,125.286344485395,150,-1,1
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,150,150,150,150,-1,0
150,150,150,150,150,-1,0
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,150,150,150,150,-1,0
150,150,150,150,150,-3,0
150,150,150,150,150,1,0
150,150,150,150,150,4,0
150,150,150,150,150,0,0
150,150,150,132.228849660849,150,-1,0
150,150,107.088076303685,99.602106242754,132.489945566934,-2,0
150,72.786112967710,60.932067466274,71.823597277005,144.375540180726,1,1
150,150,150,150,150,2,0
150,150,150,150,150,1,0
150,150,150,150,150,2,0
130.836240352571,150,150,150,150,2,0
106.175248045254,150,150,150,150,0,0
101.559712012529,124.618780594153,150,150,150,0,0
96.766557393660,93.135882333807,117.888711959499,150,150,3,0
80.090202247558,66.507248532754,58.492451183604,72.552216586875,150,0,1
150,150,150,150,150,2,0
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,150,150,150,150,1,0
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,111.806595425846,103.616081215482,150,150,0,0
135.303350694902,61.867294712085,62.847992915246,150,150,-2,1
150,150,150,150,150,-1,0
150,150,150,150,150,-1,0
150,150,150,150,150,1,0
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,150,150,150,150,2,0
150,150,150,150,150,1,0
150,150,150,150,138.489319683304,0,0
150,150,150,132.133707042235,118.455386204560,0,0
150,150,150,109.458979159194,98.161480255582,0,0
150,150,134.469983269322,86.684488195371,77.778405346457,0,0
150,134.777557286554,93.734918992235,63.872969346783,57.362040806529,0,0
150,75.856259855589,52.975233213614,41.048043524555,36.933278222340,-1,1
150,150,150,150,150,5,0
52.235005536451,86.235610919807,150,150,150,1,0
44.012641730675,59.151315061912,150,150,150,0,0
35.337472769353,47.396553648523,146.572969090576,150,150,0,1
150,150,150,150,150,0,0
150,150,150,150,150,-1,0
150,150,150,150,150,-1,0
150,150,150,150,150,1,0
150,150,150,150,150,-2,0
150,150,150,150,150,0,0
150,150,150,150,150,4,0
150,150,150,150,150,0,0
150,150,150,150,150,-1,0
150,150,150,150,150,-3,0
